id,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,taker buy base asset volume,taker buy quote asset volume,ignore
2292,1636412400000,66510.87000000,66537.67000000,66351.65000000,66445.36000000,168.81302000,1636412699999,11214184.21914830,6328,78.13269000,5190490.74644390,0
2293,1636412700000,66447.04000000,66839.83000000,66434.00000000,66792.86000000,525.56094000,1636412999999,35046576.06970000,36723,329.14946000,21948615.40622590,0
2294,1636413000000,66792.87000000,67333.00000000,66682.56000000,67269.94000000,1278.93028400,1636413299999,85767845.25980827,82218,860.50343400,57704518.05848757,0
2295,1636413300000,67269.94000000,67773.64000000,67223.02000000,67700.00000000,1036.14011500,1636413599999,69961067.28994306,55139,658.41857700,44456438.16665096,0
2296,1636413600000,67699.99000000,67789.00000000,67501.01000000,67621.96000000,482.99613500,1636413899999,32675429.01447443,15588,281.19695500,19022681.18785333,0
2297,1636413900000,67621.97000000,67740.20000000,67508.23000000,67614.67000000,365.58946000,1636414199999,24719061.15406890,11027,173.10153000,11701501.22925060,0
2298,1636414200000,67614.67000000,67714.00000000,67511.17000000,67654.39000000,222.49074000,1636414499999,15037968.63807890,8300,135.39701000,9151468.74916570,0
2299,1636414500000,67654.40000000,67674.10000000,67550.00000000,67570.38000000,214.93312000,1636414799999,14530414.52814000,8029,99.62790000,6735197.83831360,0
2300,1636414800000,67571.00000000,67638.88000000,67559.48000000,67607.93000000,154.80791000,1636415099999,10463731.23194270,6822,83.64610000,5653815.17453740,0
2301,1636415100000,67607.92000000,67650.00000000,67492.53000000,67512.02000000,208.38157000,1636415399999,14082158.96669370,8484,96.16448000,6500062.84037420,0
2302,1636415400000,67512.02000000,67620.40000000,67338.17000000,67570.53000000,280.08333000,1636415699999,18892093.79967020,15592,137.22861000,9256735.67403090,0
2303,1636415700000,67570.53000000,67572.85000000,67429.63000000,67525.83000000,133.41921000,1636415999999,9006866.57557910,6254,81.01109000,5468991.92639580,0
2304,1636416000000,67525.82000000,67537.13000000,67015.20000000,67286.15000000,395.20289000,1636416299999,26618535.15843960,14479,153.53319000,10341174.56090930,0
2305,1636416300000,67286.15000000,67413.21000000,67176.96000000,67337.03000000,251.64970000,1636416599999,16944391.30248740,12531,132.58599000,8927428.72391990,0
2306,1636416600000,67341.73000000,67378.52000000,67150.02000000,67244.00000000,215.15142000,1636416899999,14469289.82834390,10067,111.97905000,7530497.72288990,0
2307,1636416900000,67244.00000000,67341.84000000,67185.47000000,67337.03000000,181.26645000,1636417199999,12195574.41636100,7406,114.51547000,7704805.23148750,0
2308,1636417200000,67337.03000000,67537.13000000,67333.11000000,67506.00000000,182.63740000,1636417499999,12315608.03900040,8523,106.62174000,7189351.15249350,0
2309,1636417500000,67506.00000000,67594.00000000,67466.05000000,67579.27000000,146.45772000,1636417799999,9890853.73297790,7843,71.93844000,4858361.24278780,0
2310,1636417800000,67579.28000000,67599.29000000,67450.00000000,67512.62000000,127.38652000,1636418099999,8600388.71834720,6982,61.95189000,4182451.94684820,0
2311,1636418100000,67512.63000000,67600.00000000,67457.20000000,67600.00000000,146.45622000,1636418399999,9887630.24207680,7310,88.26125000,5958780.94514370,0
2312,1636418400000,67599.99000000,67696.61000000,67555.25000000,67676.84000000,242.49559000,1636418699999,16399586.40303950,7988,140.53011000,9502337.49298720,0
2313,1636418700000,67676.84000000,67732.33000000,67600.01000000,67697.15000000,193.75553000,1636418999999,13114551.95994150,7863,118.05777000,7990060.62762700,0
2314,1636419000000,67697.15000000,67731.70000000,67549.21000000,67569.41000000,199.00835000,1636419299999,13459139.34103410,7001,107.09331000,7243433.82009470,0
2315,1636419300000,67569.40000000,67644.43000000,67554.01000000,67603.30000000,122.46488000,1636419599999,8279258.63829540,6081,61.21583000,4138479.64605630,0
2316,1636419600000,67603.30000000,67639.80000000,67410.27000000,67492.60000000,168.68468000,1636419899999,11392960.61572410,6156,83.94063000,5670053.09362520,0
2317,1636419900000,67492.61000000,67512.43000000,67425.00000000,67469.30000000,83.62440000,1636420199999,5641721.15225200,4224,46.28058000,3122282.69747100,0
2318,1636420200000,67469.31000000,67485.82000000,67412.24000000,67454.75000000,125.71914000,1636420499999,8479411.05784930,4125,61.00118000,4114076.26384410,0
2319,1636420500000,67454.75000000,67543.41000000,67435.01000000,67521.29000000,136.27527000,1636420799999,9197782.14259980,4461,65.77950000,4439749.82246030,0
2320,1636420800000,67524.19000000,67528.82000000,67362.23000000,67444.32000000,119.46998000,1636421099999,8055263.67464120,4563,64.37304000,4340102.02343740,0
2321,1636421100000,67444.33000000,67496.33000000,67310.28000000,67363.01000000,119.78342000,1636421399999,8074157.17384020,4025,51.55078000,3475047.95588110,0
2322,1636421400000,67363.01000000,67411.59000000,67330.89000000,67398.34000000,89.60337000,1636421699999,6037323.86448560,4095,48.16657000,3245583.08891660,0
2323,1636421700000,67400.00000000,67465.79000000,67380.56000000,67442.31000000,103.68529000,1636421999999,6989622.32514830,6237,66.07276000,4453863.14556540,0
2324,1636422000000,67442.32000000,67456.18000000,67402.00000000,67429.05000000,81.52698000,1636422299999,5497510.20437080,3331,48.03513000,3239097.10460440,0
2325,1636422300000,67429.06000000,67559.22000000,67374.75000000,67510.23000000,92.59159000,1636422599999,6246092.31806470,4048,56.63815000,3820335.51303390,0
2326,1636422600000,67510.24000000,67547.48000000,67453.44000000,67532.61000000,95.19380000,1636422899999,6427430.05977140,3934,53.21128000,3592602.06163870,0
2327,1636422900000,67532.62000000,67550.09000000,67459.46000000,67508.40000000,157.47569000,1636423199999,10631808.60530700,3486,64.08105000,4326436.72272570,0
2328,1636423200000,67504.60000000,67518.08000000,67431.24000000,67446.01000000,75.20638000,1636423499999,5074829.45192920,3330,49.34936000,3329913.40087530,0
2329,1636423500000,67446.02000000,67498.72000000,67425.00000000,67483.88000000,77.46814000,1636423799999,5226212.64649180,3456,37.73942000,2545850.64825900,0
2330,1636423800000,67483.88000000,67540.98000000,67458.62000000,67502.44000000,71.99779000,1636424099999,4859712.89511960,3604,43.49881000,2935994.09677260,0
2331,1636424100000,67502.44000000,67638.00000000,67502.44000000,67619.10000000,81.90720000,1636424399999,5535246.10804350,3787,48.27569000,3262290.62208460,0
2332,1636424400000,67619.11000000,67673.51000000,67587.40000000,67638.99000000,117.57190000,1636424699999,7952168.14004880,3802,66.14650000,4474058.04713850,0
2333,1636424700000,67638.99000000,67815.00000000,67632.83000000,67762.01000000,225.30450200,1636424999999,15264321.66821442,7353,138.03636000,9352342.10381882,0
2334,1636425000000,67762.01000000,67783.65000000,67387.93000000,67393.25000000,162.64934000,1636425299999,10995258.13665600,6109,80.55640000,5447039.11328860,0
2335,1636425300000,67391.86000000,67464.29000000,67271.69000000,67353.86000000,279.31264000,1636425599999,18810693.60137990,7773,138.80272000,9347328.63454370,0
2336,1636425600000,67359.36000000,67560.06000000,67359.35000000,67522.64000000,137.16540000,1636425899999,9256308.73970020,4466,70.82196000,4778794.46131120,0
2337,1636425900000,67522.64000000,67644.41000000,67478.40000000,67578.36000000,108.39663000,1636426199999,7323769.83517200,4041,59.83297000,4042732.17161080,0
2338,1636426200000,67578.35000000,67668.70000000,67534.17000000,67575.00000000,96.29984000,1636426499999,6508227.97171790,3778,47.52551000,3211928.56687960,0
2339,1636426500000,67575.01000000,67631.59000000,67542.02000000,67613.98000000,105.01877000,1636426799999,7097203.63972180,4003,51.68775000,3493144.23537450,0
2340,1636426800000,67613.98000000,67669.99000000,67575.66000000,67662.34000000,68.26653000,1636427099999,4616356.89782410,3685,36.95387000,2498835.96278130,0
2341,1636427100000,67662.34000000,67699.15000000,67635.01000000,67691.88000000,111.49215000,1636427399999,7544290.23787980,3936,64.40479000,4358109.23248320,0
2342,1636427400000,67691.89000000,67818.00000000,67681.00000000,67709.04000000,155.33659000,1636427699999,10524137.20773720,6259,79.75107000,5403074.66202880,0
2343,1636427700000,67709.03000000,67711.86000000,67562.02000000,67582.01000000,101.03780000,1636427999999,6832664.34988390,4424,45.58531000,3082481.63181410,0
2344,1636428000000,67582.00000000,67600.45000000,67511.55000000,67543.55000000,94.68513000,1636428299999,6395836.33769330,3786,43.12056000,2912680.32198360,0
2345,1636428300000,67543.55000000,67661.13000000,67534.52000000,67646.01000000,101.46544000,1636428599999,6856878.64805040,4030,57.05062000,3855159.45806100,0
2346,1636428600000,67646.00000000,67745.93000000,67623.66000000,67726.22000000,105.23306000,1636428899999,7123763.77770900,3939,63.04623000,4267970.59207860,0
2347,1636428900000,67726.23000000,67726.23000000,67630.00000000,67657.45000000,133.10486000,1636429199999,9007684.86068530,5172,73.59138000,4979851.70567890,0
2348,1636429200000,67657.92000000,68311.12000000,67647.26000000,68161.52000000,1250.39380100,1636429499999,85078284.84181072,60928,775.35185500,52753754.21425802,0
2349,1636429500000,68161.52000000,68391.46000000,68090.43000000,68288.03000000,498.20077100,1636429799999,33995033.94841113,28581,284.82483800,19435793.61318410,0
2350,1636429800000,68288.04000000,68330.00000000,68180.00000000,68200.00000000,267.29430000,1636430099999,18243021.65507320,9556,144.63989000,9871691.19405270,0
2351,1636430100000,68200.00000000,68524.25000000,68196.99000000,68490.00000000,510.70723400,1636430399999,34950519.28622370,18603,327.90193900,22440135.90300065,0
2352,1636430400000,68490.00000000,68500.00000000,68346.46000000,68357.99000000,169.49921000,1636430699999,11595065.73901440,6669,81.61832000,5583339.03910600,0
2353,1636430700000,68357.99000000,68383.84000000,68256.08000000,68289.11000000,152.01758000,1636430999999,10385039.54073030,8103,68.72277000,4694747.76007930,0
2354,1636431000000,68289.11000000,68400.01000000,68249.64000000,68362.29000000,243.57901000,1636431299999,16644923.46847630,6202,98.68561000,6741024.48409640,0
2355,1636431300000,68355.44000000,68356.08000000,68125.00000000,68225.30000000,207.59481000,1636431599999,14160805.25123040,8046,92.19167000,6288126.45033560,0
2356,1636431600000,68225.31000000,68281.03000000,68190.78000000,68279.67000000,111.03569000,1636431899999,7576192.28966400,4411,64.08829000,4372990.78588660,0
2357,1636431900000,68279.67000000,68520.00000000,68270.53000000,68333.39000000,638.91794000,1636432199999,43729865.01963640,8589,206.56494000,14125277.30896470,0
2358,1636432200000,68333.39000000,68409.99000000,68299.98000000,68320.00000000,142.69488000,1636432499999,9752007.51493730,4743,75.34727000,5149045.50338240,0
2359,1636432500000,68319.99000000,68348.43000000,68233.58000000,68260.02000000,124.56378000,1636432799999,8506910.29496670,4462,51.99714000,3550864.20106690,0
2360,1636432800000,68260.01000000,68299.10000000,68180.00000000,68196.69000000,99.42792000,1636433099999,6784886.14524710,4303,47.46657000,3239407.33732550,0
2361,1636433100000,68194.77000000,68330.00000000,68150.00000000,68306.17000000,157.16405000,1636433399999,10722148.96903450,5305,91.25496000,6226044.06090190,0
2362,1636433400000,68306.17000000,68401.41000000,68180.00000000,68374.18000000,145.98021000,1636433699999,9971168.73201350,5029,93.51047000,6387762.90219460,0
2363,1636433700000,68374.19000000,68379.99000000,68233.92000000,68249.32000000,115.06720000,1636433999999,7856707.58054610,3971,51.28013000,3500759.74250750,0
2364,1636434000000,68249.31000000,68366.17000000,68200.00000000,68220.85000000,172.52869000,1636434299999,11776412.24337630,5493,89.99249000,6143175.56372160,0
2365,1636434300000,68219.02000000,68285.01000000,68208.08000000,68210.00000000,145.35353000,1636434599999,9919097.86910830,5114,73.32181000,5003566.78239340,0
2366,1636434600000,68210.00000000,68222.56000000,68037.15000000,68077.28000000,271.67657000,1636434899999,18516114.63753030,9850,135.27664000,9220030.83669630,0
2367,1636434900000,68077.29000000,68146.23000000,67967.43000000,68011.27000000,284.38356000,1636435199999,19348995.76225880,10956,121.31356000,8254346.54934600,0
2368,1636435200000,68011.27000000,68092.50000000,68004.00000000,68014.01000000,199.86000000,1636435499999,13597508.60215750,6179,98.50937000,6702335.11470750,0
2369,1636435500000,68014.01000000,68023.75000000,67782.18000000,67874.00000000,387.81737000,1636435799999,26333457.46912690,14393,214.61165000,14569227.11202220,0
2370,1636435800000,67874.00000000,68050.00000000,67874.00000000,67979.09000000,255.13536000,1636436099999,17341027.94100870,8877,125.34071000,8519344.51520780,0
2371,1636436100000,67979.08000000,67986.87000000,67918.95000000,67979.38000000,118.45267000,1636436399999,8049033.63851130,4981,62.99135000,4280321.33321380,0
2372,1636436400000,67979.38000000,68033.99000000,67970.42000000,67976.16000000,105.57702000,1636436699999,7179260.69461870,4574,45.12194000,3068226.72931510,0
2373,1636436700000,67976.16000000,68098.72000000,67973.00000000,68083.59000000,76.27340000,1636436999999,5189502.94921940,4693,38.40361000,2612924.98584720,0
2374,1636437000000,68083.59000000,68116.80000000,68046.99000000,68085.35000000,86.60297000,1636437299999,5895745.59426800,4969,46.53836000,3168294.18685830,0
2375,1636437300000,68085.35000000,68142.65000000,68070.24000000,68097.41000000,91.54588000,1636437599999,6234665.65035560,4699,39.17109000,2667658.67149620,0
2376,1636437600000,68097.42000000,68184.09000000,68000.02000000,68018.34000000,190.42822000,1636437899999,12965636.04455870,6644,85.92022000,5849544.30493530,0
2377,1636437900000,68018.34000000,68052.21000000,67849.47000000,67917.84000000,232.53736000,1636438199999,15796443.58175620,8449,108.98818000,7403414.21134410,0
2378,1636438200000,67919.47000000,67929.40000000,67653.89000000,67795.92000000,261.22827000,1636438499999,17710721.63207740,11807,114.00778000,7730011.06665690,0
2379,1636438500000,67795.92000000,67944.57000000,67782.74000000,67932.42000000,78.98304000,1636438799999,5362127.76072580,5955,42.56901000,2889683.82384330,0
2380,1636438800000,67932.43000000,68000.00000000,67900.00000000,67921.06000000,97.96442000,1636439099999,6657069.05228210,5738,49.20423000,3343617.69198800,0
2381,1636439100000,67921.07000000,67996.00000000,67904.01000000,67958.67000000,125.08038000,1636439399999,8498481.39246590,5336,92.58667000,6290500.73363920,0
2382,1636439400000,67958.66000000,68045.20000000,67958.66000000,68019.35000000,68.76624000,1636439699999,4677525.90505940,5230,39.04717000,2655943.23991980,0
2383,1636439700000,68019.36000000,68034.81000000,67935.00000000,67964.07000000,73.99276000,1636439999999,5030733.51965860,5386,39.46730000,2683283.06175410,0
2384,1636440000000,67964.07000000,67985.42000000,67880.00000000,67916.11000000,91.41311000,1636440299999,6209173.08805280,5549,41.11227000,2792708.18465730,0
2385,1636440300000,67916.11000000,67924.41000000,67791.47000000,67800.61000000,91.84866000,1636440599999,6231802.33638430,5457,31.41532000,2131294.40422050,0
2386,1636440600000,67800.61000000,67955.24000000,67795.39000000,67905.34000000,82.26941000,1636440899999,5583298.52746210,5999,42.24903000,2867132.50117440,0
2387,1636440900000,67905.34000000,68030.01000000,67888.27000000,68018.47000000,82.30956000,1636441199999,5594951.14696360,5537,46.13009000,3135763.53004030,0
2388,1636441200000,68018.48000000,68036.05000000,67999.00000000,68013.68000000,71.91461000,1636441499999,4891130.69935240,3584,42.60673000,2897840.19090200,0
2389,1636441500000,68013.69000000,68027.00000000,67941.79000000,67985.72000000,95.47113000,1636441799999,6491099.34973110,3500,31.70346000,2155476.78647160,0
2390,1636441800000,67985.73000000,68020.06000000,67976.00000000,67986.95000000,59.32464000,1636442099999,4033696.29282680,3056,29.45686000,2002856.31802370,0
2391,1636442100000,67986.95000000,68150.00000000,67986.95000000,68065.03000000,166.47563000,1636442399999,11332813.27186350,5408,108.78698000,7405159.34285100,0
2392,1636442400000,68065.02000000,68095.22000000,67981.13000000,67981.68000000,71.50502000,1636442699999,4864957.80897040,3610,34.52209000,2348840.96694130,0
2393,1636442700000,67981.68000000,67981.68000000,67888.09000000,67897.78000000,100.78358000,1636442999999,6846487.08014670,3909,43.73693000,2971302.09501440,0
2394,1636443000000,67897.78000000,67927.20000000,67814.13000000,67817.22000000,74.23391000,1636443299999,5038614.25387240,3878,33.54962000,2277276.59809810,0
2395,1636443300000,67817.23000000,67892.59000000,67768.80000000,67880.61000000,112.40302000,1636443599999,7623394.12786930,4368,62.47233000,4236957.30030480,0
2396,1636443600000,67880.60000000,67893.90000000,67810.00000000,67859.01000000,88.27489000,1636443899999,5989451.50924540,3872,35.20626000,2388948.15201580,0
2397,1636443900000,67859.01000000,67876.76000000,67780.00000000,67793.78000000,109.84255000,1636444199999,7449006.95740080,4346,41.92260000,2842793.50864290,0
2398,1636444200000,67793.77000000,67915.00000000,67627.14000000,67859.02000000,244.36826000,1636444499999,16558574.26040130,7745,125.50511000,8504565.33163550,0
2399,1636444500000,67853.63000000,67995.00000000,67759.40000000,67852.56000000,115.61243000,1636444799999,7846215.94045960,4705,53.13319000,3606026.35013920,0
2400,1636444800000,67852.56000000,67992.27000000,67848.00000000,67867.43000000,142.74328000,1636445099999,9691635.88673080,5386,63.87068000,4336574.51954420,0
2401,1636445100000,67867.42000000,67900.00000000,67780.00000000,67813.97000000,126.52887000,1636445399999,8583632.37655140,4617,59.34723000,4025802.31037360,0
2402,1636445400000,67813.97000000,67830.13000000,67686.58000000,67691.15000000,116.25033000,1636445699999,7880148.83576340,4820,52.97465000,3590749.83925500,0
2403,1636445700000,67691.14000000,67889.69000000,67691.14000000,67828.66000000,100.83777000,1636445999999,6837382.32046920,4610,49.57629000,3361140.52500030,0
2404,1636446000000,67828.66000000,67898.69000000,67824.58000000,67894.47000000,73.57888000,1636446299999,4993085.23259620,4061,42.42157000,2878524.85940460,0
2405,1636446300000,67894.46000000,67979.85000000,67857.02000000,67898.74000000,103.90851000,1636446599999,7057761.08540970,4855,54.95648000,3733211.20820610,0
2406,1636446600000,67898.75000000,68000.00000000,67880.00000000,67995.44000000,108.33650000,1636446899999,7359967.17561930,5347,58.32688000,3962854.23984010,0
2407,1636446900000,67995.44000000,68020.00000000,67958.06000000,67970.99000000,97.43357000,1636447199999,6624628.84836190,5059,45.71895000,3108636.62068990,0
2408,1636447200000,67971.00000000,67971.00000000,67884.34000000,67936.73000000,60.73948000,1636447499999,4125435.07879930,4158,26.48478000,1798828.74070150,0
2409,1636447500000,67936.73000000,68009.68000000,67936.73000000,67985.15000000,75.04923000,1636447799999,5102213.99918200,4130,45.86489000,3118185.55994820,0
2410,1636447800000,67985.15000000,68015.02000000,67946.40000000,68004.83000000,71.02651000,1636448099999,4828612.40323360,4286,32.10277000,2182436.28870490,0
2411,1636448100000,68004.83000000,68108.99000000,68004.60000000,68068.24000000,91.88475000,1636448399999,6255147.87952480,4984,55.29910000,3764415.09224310,0
2412,1636448400000,68068.24000000,68078.15000000,68001.55000000,68031.50000000,75.59051000,1636448699999,5142804.32483870,5466,38.98720000,2652477.06207150,0
2413,1636448700000,68031.49000000,68061.87000000,68010.13000000,68013.40000000,53.34100000,1636448999999,3629128.92948660,4786,25.53594000,1737386.89045660,0
2414,1636449000000,68013.39000000,68022.94000000,67916.73000000,67927.15000000,122.68141000,1636449299999,8339581.64787700,5275,26.96798000,1832737.77769320,0
2415,1636449300000,67927.16000000,67942.60000000,67870.00000000,67920.21000000,94.52644000,1636449599999,6419375.31418410,5760,43.22353000,2935341.76379620,0
2416,1636449600000,67920.21000000,67922.23000000,67880.00000000,67914.00000000,76.61029000,1636449899999,5201992.68293900,4731,39.68741000,2694814.11969040,0
2417,1636449900000,67914.01000000,67924.33000000,67870.00000000,67905.66000000,79.66867000,1636450199999,5408954.03647350,5283,38.87678000,2639516.52049680,0
2418,1636450200000,67905.67000000,68117.49000000,67850.00000000,68015.70000000,183.57620000,1636450499999,12475021.53131390,7176,101.21397000,6877407.21597620,0
2419,1636450500000,68015.70000000,68019.98000000,67854.63000000,67971.36000000,77.50733000,1636450799999,5264959.56057900,5632,36.00576000,2445769.89091450,0
2420,1636450800000,67971.36000000,68146.65000000,67971.02000000,68135.59000000,130.38614000,1636451099999,8876359.29434760,6164,76.52482000,5209534.22353490,0
2421,1636451100000,68135.58000000,68164.09000000,68065.11000000,68151.09000000,142.86977000,1636451399999,9733343.98720310,7569,83.59716000,5695211.39415900,0
2422,1636451400000,68151.08000000,68151.09000000,68070.04000000,68096.99000000,107.02085000,1636451699999,7289496.52763690,6035,57.08147000,3887901.30965810,0
2423,1636451700000,68096.99000000,68230.83000000,68070.30000000,68219.99000000,159.99410000,1636451999999,10900720.01878160,7365,99.90876000,6807193.53389320,0
2424,1636452000000,68219.98000000,68238.00000000,68100.00000000,68115.00000000,148.26481000,1636452299999,10106981.23871650,6097,68.89529000,4696700.80776000,0
2425,1636452300000,68115.00000000,68193.07000000,68100.00000000,68193.04000000,108.98416000,1636452599999,7426812.75877270,5396,64.99457000,4429256.64599840,0
2426,1636452600000,68193.05000000,68216.60000000,68153.26000000,68168.74000000,112.53078000,1636452899999,7673509.98421020,5368,64.44657000,4394560.23914990,0
2427,1636452900000,68168.74000000,68219.00000000,68165.01000000,68214.95000000,137.86746000,1636453199999,9403736.56373930,5450,79.89188000,5449361.56525930,0
2428,1636453200000,68214.96000000,68219.00000000,68116.58000000,68160.01000000,135.92009000,1636453499999,9264971.61341700,5773,64.18423000,4375357.36781480,0
2429,1636453500000,68160.00000000,68161.96000000,67946.90000000,67961.18000000,202.43260000,1636453799999,13776535.36518060,6462,59.89659000,4077497.40462590,0
2430,1636453800000,67961.18000000,68040.00000000,67697.11000000,67975.00000000,229.57236000,1636454099999,15587125.37300330,8563,89.17896000,6057604.93951270,0
2431,1636454100000,67975.00000000,68036.73000000,67952.01000000,67993.51000000,59.39967000,1636454399999,4039123.04735700,4483,34.91930000,2374484.58452740,0
2432,1636454400000,67993.51000000,68000.00000000,67940.01000000,67948.21000000,55.98272000,1636454699999,3805289.62400340,4745,29.26380000,1989136.13231710,0
2433,1636454700000,67948.21000000,67989.95000000,67943.82000000,67984.70000000,85.00548000,1636454999999,5777495.20093980,5172,45.58866000,3098415.79894600,0
2434,1636455000000,67984.70000000,67986.70000000,67900.52000000,67905.65000000,69.65498000,1636455299999,4732627.80073320,4466,32.22788000,2189658.56291580,0
2435,1636455300000,67905.66000000,67910.00000000,67800.00000000,67823.45000000,122.29604000,1636455599999,8296556.63636610,5689,54.87847000,3722871.65989040,0
2436,1636455600000,67823.45000000,67896.84000000,67802.02000000,67884.44000000,86.97826000,1636455899999,5901720.41088620,4926,47.87693000,3248624.00091490,0
2437,1636455900000,67884.44000000,67887.74000000,67763.59000000,67767.98000000,129.54609000,1636456199999,8783442.51873080,5060,49.71944000,3371129.16178940,0
2438,1636456200000,67767.98000000,67787.00000000,67709.10000000,67715.30000000,118.69484000,1636456499999,8041363.47144660,5647,50.27397000,3405769.44400600,0
2439,1636456500000,67715.31000000,67830.08000000,67715.30000000,67745.00000000,103.42963000,1636456799999,7010655.21712000,5505,54.62115000,3702039.77748060,0
2440,1636456800000,67745.01000000,67791.87000000,67700.00000000,67709.93000000,98.45332000,1636457099999,6669511.47091420,5703,49.22670000,3334883.15189300,0
2441,1636457100000,67709.94000000,67735.94000000,67640.01000000,67698.89000000,155.93383000,1636457399999,10555280.01546410,7328,86.00044000,5821428.37016320,0
2442,1636457400000,67698.89000000,67749.99000000,67603.00000000,67618.42000000,162.39232000,1636457699999,10987650.57672380,8063,84.01186000,5684294.26436130,0
2443,1636457700000,67618.42000000,67653.37000000,67300.00000000,67349.29000000,668.40828000,1636457999999,45087204.59498240,22561,382.46455000,25799408.74996650,0
2444,1636458000000,67349.28000000,67617.00000000,67345.93000000,67495.37000000,241.75479000,1636458299999,16315281.26158940,13604,137.05157000,9249108.36848200,0
2445,1636458300000,67495.36000000,67608.06000000,67345.83000000,67391.99000000,225.82149000,1636458599999,15228438.50214860,9023,129.55737000,8737345.62799870,0
2446,1636458600000,67392.00000000,67575.47000000,67372.96000000,67475.64000000,271.82348000,1636458899999,18347398.75188110,11096,146.98925000,9918227.04547930,0
2447,1636458900000,67475.64000000,67600.00000000,67475.64000000,67594.98000000,112.76472000,1636459199999,7617326.68975300,8051,66.83563000,4514803.69313650,0
2448,1636459200000,67594.98000000,67665.05000000,67549.00000000,67555.29000000,119.53369000,1636459499999,8081946.56240470,7296,56.84584000,3843533.45361240,0
2449,1636459500000,67559.77000000,67567.65000000,67465.33000000,67470.64000000,100.47345000,1636459799999,6782242.14823000,4449,53.20518000,3591650.51378910,0
2450,1636459800000,67470.63000000,67473.00000000,67274.14000000,67353.75000000,216.16000000,1636460099999,14565269.20538120,6463,75.09360000,5059299.89816880,0
2451,1636460100000,67353.74000000,67465.56000000,67241.90000000,67376.11000000,224.72597000,1636460399999,15138034.02773930,8073,96.85118000,6523938.35697230,0
2452,1636460400000,67376.12000000,67474.79000000,67338.00000000,67474.79000000,138.30469000,1636460699999,9318603.24604320,5665,65.53835000,4415950.33653010,0
2453,1636460700000,67474.78000000,67563.28000000,67453.01000000,67501.00000000,132.73576000,1636460999999,8960114.99942380,5747,72.04030000,4862822.06601450,0
2454,1636461000000,67501.01000000,67590.00000000,67432.72000000,67567.71000000,136.39188000,1636461299999,9209798.42845080,4920,77.74785000,5249969.68189260,0
2455,1636461300000,67567.71000000,67725.00000000,67486.65000000,67725.00000000,118.50437000,1636461599999,8008498.84641040,4917,77.21271000,5218621.22499540,0
2456,1636461600000,67724.99000000,67731.86000000,67620.00000000,67681.86000000,129.58220000,1636461899999,8770032.87513190,5031,77.68507000,5257662.95926290,0
2457,1636461900000,67681.87000000,67688.92000000,67571.42000000,67582.60000000,138.69225000,1636462199999,9380265.55686120,4205,35.74979000,2417504.02566570,0
2458,1636462200000,67582.61000000,67615.18000000,67461.11000000,67501.02000000,105.61940000,1636462499999,7132292.62261750,3874,31.79394000,2146846.80915250,0
2459,1636462500000,67501.02000000,67612.52000000,67474.14000000,67550.01000000,70.78865000,1636462799999,4780863.00413000,3716,34.84618000,2353367.86001800,0
2460,1636462800000,67550.01000000,67697.44000000,67533.20000000,67692.56000000,113.63434000,1636463099999,7685661.51487950,5445,70.76564000,4786327.07058000,0
2461,1636463100000,67692.56000000,67750.00000000,67641.71000000,67750.00000000,98.16605000,1636463399999,6644676.44242430,5628,44.18758000,2990922.02474350,0
2462,1636463400000,67750.00000000,67895.00000000,67731.31000000,67766.21000000,193.68809000,1636463699999,13134217.23195570,7056,92.58784000,6279091.23495430,0
2463,1636463700000,67766.20000000,67809.64000000,67720.44000000,67766.87000000,87.21117000,1636463999999,5910295.06997830,5298,41.10670000,2785773.01744690,0
2464,1636464000000,67766.87000000,67770.73000000,67663.01000000,67670.00000000,87.23279000,1636464299999,5908305.32657520,4967,27.51915000,1863699.77677220,0
2465,1636464300000,67670.01000000,67738.87000000,67652.74000000,67716.01000000,86.40004000,1636464599999,5849295.17400070,5082,47.94921000,3246082.18612430,0
2466,1636464600000,67716.01000000,67719.73000000,67580.01000000,67608.28000000,83.65644000,1636464899999,5657203.45244000,5410,36.47017000,2466187.21841170,0
2467,1636464900000,67608.29000000,67697.02000000,67608.29000000,67669.98000000,75.27850000,1636465199999,5093672.84852700,5238,38.43122000,2600369.08423560,0
2468,1636465200000,67669.98000000,67800.00000000,67650.00000000,67800.00000000,108.22286000,1636465499999,7327139.09642430,5473,56.11039000,3798632.55598710,0
2469,1636465500000,67799.99000000,67818.42000000,67713.06000000,67790.18000000,120.99305000,1636465799999,8199535.85098430,6128,70.18796000,4756406.24891270,0
2470,1636465800000,67790.18000000,67875.31000000,67764.36000000,67827.20000000,132.48715000,1636466099999,8985941.73001960,6081,71.57559000,4854757.12134190,0
2471,1636466100000,67827.20000000,68116.56000000,67801.01000000,68080.37000000,279.74167000,1636466399999,19013390.81458260,9233,170.20995000,11569314.56600150,0
2472,1636466400000,68080.38000000,68080.38000000,67938.29000000,67965.50000000,177.76746000,1636466699999,12086062.93242800,5696,84.84898000,5768094.44031870,0
2473,1636466700000,67965.50000000,67992.57000000,67865.90000000,67893.63000000,104.55611000,1636466999999,7101871.00054430,5538,53.18978000,3612932.53970260,0
2474,1636467000000,67893.63000000,67975.53000000,67855.13000000,67893.70000000,150.73920000,1636467299999,10237575.73171240,5367,86.19428000,5854133.20708100,0
